denominazione_regione,data,mean,median,mode,lower_90,upper_90,lower_50,upper_50
Piemonte,2020-08-26,1.0500705598392066,1.0493919252905746,1.035,1.0372083722230663,1.042035416013507,1.0311395462168855,1.070449761351366
Piemonte,2020-08-27,1.0474500092807064,1.0450641646953363,1.035,1.0350500137299055,1.039043764936297,1.024163012998539,1.0620709257158634
Piemonte,2020-08-28,1.0443802034303726,1.0423283474819385,1.025,1.026158090233837,1.0290628210090182,1.022728391132117,1.0562192847937926
Piemonte,2020-08-29,1.0475796346500899,1.0473259278087943,1.045,1.036493849641083,1.0408788277341192,1.036493849641083,1.073274600193405
Piemonte,2020-08-30,1.0520018314547526,1.0522297156339824,1.065,1.0664465792310487,1.07086295470207,1.0375666516952784,1.0717535268581897
Piemonte,2020-08-31,1.05672110698709,1.0543556973258088,1.055,1.0510835833837036,1.0536191519969011,1.0426510098814663,1.075674315312505
Piemonte,2020-09-01,1.063831029985978,1.0653800223600012,1.065,1.0685388076767928,1.074113899012488,1.0437376861052299,1.0822427171545046
Piemonte,2020-09-02,1.0694833108778956,1.0710548923032495,1.085,1.0821064962432432,1.0861588179029278,1.0584774662727001,1.095807099034295
Piemonte,2020-09-03,1.0772755754955574,1.0772008937325341,1.065,1.065275447656009,1.0698388185527725,1.0623164007669925,1.0972919764862334
Piemonte,2020-09-04,1.084817722485787,1.0867953092940885,1.085,1.0973216312025005,1.1014615647716381,1.0617786594180658,1.1003904458198708
Piemonte,2020-09-05,1.0957287996477127,1.0966599314189842,1.105,1.1006782940103497,1.104837319132772,1.0868145454325602,1.1237694755578793
Piemonte,2020-09-06,1.1075172556471928,1.1103539141817782,1.115,1.100030259981409,1.1043914412336928,1.0970208683837268,1.1276737549973308
Piemonte,2020-09-07,1.1175040461951609,1.1184485099832902,1.125,1.1280355488808156,1.1329621773132734,1.1061895152322474,1.1462646737354465
Piemonte,2020-09-08,1.1335268304552357,1.133714759615074,1.125,1.1250178022721093,1.128571198290505,1.114090285917475,1.148205068836206
Piemonte,2020-09-09,1.1492068865397806,1.1487325633863874,1.155,1.1543865706345418,1.1587010341447745,1.1206637145964784,1.1587010341447745
Piemonte,2020-09-10,1.1673636863398718,1.1655758059371524,1.1649999999999998,1.1612388251266017,1.166156829518803,1.1463816540486762,1.1872618968617912
Piemonte,2020-09-11,1.186497161121416,1.1849427635599574,1.1849999999999998,1.183707729978365,1.1869162408831921,1.1687663232919148,1.211407859633776
Piemonte,2020-09-12,1.2083248328047547,1.2098605244731502,1.2249999999999999,1.2201412370707512,1.2273306303562421,1.184614805383117,1.2303040426212348
Piemonte,2020-09-13,1.226443242949621,1.229731415176803,1.2349999999999999,1.229641694880183,1.234699490951017,1.1979732128248815,1.2471487162574768
Piemonte,2020-09-14,1.2496845943683708,1.2493215532519735,1.2449999999999999,1.239480725450053,1.2449967267685464,1.2257863727207423,1.268536310566769
Piemonte,2020-09-15,1.2688558205577476,1.269619930810836,1.265,1.2696034862846213,1.2757359039841765,1.23540517298705,1.285171860669164
Piemonte,2020-09-16,1.290815813867165,1.2886783786574534,1.285,1.282370818445948,1.2888045503400667,1.2539686703594213,1.3050673908542394
Piemonte,2020-09-17,1.3148474661144882,1.3145466501382113,1.325,1.3204287371092345,1.327276040895904,1.2919514113790083,1.339284475347849
Piemonte,2020-09-18,1.3391255099263502,1.342311751633162,1.345,1.3422006318912563,1.347328775545157,1.308411782142227,1.3586039561991463
Piemonte,2020-09-19,1.3603843279292367,1.3606990174969986,1.375,1.372069010422634,1.377893942854075,1.3438006945737768,1.3873055595358004
Piemonte,2020-09-20,1.3811848866482759,1.3769159955248182,1.375,1.370505795469051,1.3767297798732563,1.351371670013174,1.3994459474339571
Piemonte,2020-09-21,1.3929675623066633,1.3912958190757192,1.365,1.372717753351283,1.3795162859136554,1.3596347384239482,1.4072016269957917
Piemonte,2020-09-22,1.4095742165234302,1.4100340414105847,1.4149999999999998,1.4127196061314244,1.4199238353002814,1.3863491561184271,1.435832089080693
Piemonte,2020-09-23,1.42765661359299,1.4283734755184199,1.4349999999999998,1.435606767178346,1.441367159986084,1.4016142101336406,1.452312289744402
Piemonte,2020-09-24,1.4402604020309837,1.437348129976906,1.4349999999999998,1.4315227554415788,1.4375647364947421,1.4119673645834558,1.4542076588348358
Piemonte,2020-09-25,1.4517932316974833,1.4539185547759512,1.4749999999999999,1.4693461585693148,1.4746815382727476,1.4365386485693672,1.4810222385351905
Piemonte,2020-09-26,1.4605430111983928,1.4636750158876555,1.4749999999999999,1.47220056207166,1.4760888797762248,1.4448651472319054,1.4847598110064852
Piemonte,2020-09-27,1.4646661824464327,1.4653009137366828,1.4549999999999998,1.4499506425609097,1.454683782151216,1.4518487480033824,1.4955662779244454
Piemonte,2020-09-28,1.4739497538069473,1.4742884347488365,1.4749999999999999,1.4774030457091991,1.483574094273954,1.4544235160138936,1.50162547845696
Piemonte,2020-09-29,1.47711517213935,1.4795780484131775,1.4949999999999999,1.4759730964898257,1.4806303477968057,1.4501721912694483,1.4999064061499305
Piemonte,2020-09-30,1.4737497125033454,1.4745127282403705,1.505,1.499436195977895,1.5048111126665646,1.4501299836036736,1.5103922574220734
Piemonte,2020-10-01,1.4715822808234118,1.469513150306914,1.4649999999999999,1.4408143279824919,1.448281188213143,1.4408143279824919,1.4931016608067307
Piemonte,2020-10-02,1.4658020548276767,1.4655118727923504,1.4649999999999999,1.4662875970572478,1.4722666718330135,1.4409714062077397,1.4927335010636866
Piemonte,2020-10-03,1.460396915026585,1.4615234094873708,1.4649999999999999,1.4599509653344775,1.4659305051615914,1.4440862698409236,1.4985211965179035
Piemonte,2020-10-04,1.4496616522849053,1.4525652010663634,1.4349999999999998,1.4470111138297925,1.4553920769630615,1.4359214111603764,1.4887276869808654
Piemonte,2020-10-05,1.4379047914334102,1.4392931214382831,1.4149999999999998,1.4108580526345316,1.4158764781131303,1.4113415208460307,1.4558447445900764
Piemonte,2020-10-06,1.4264240244584825,1.4290948965526091,1.4349999999999998,1.430751932337389,1.436057979368281,1.4076444391425862,1.4550540220133077
Piemonte,2020-10-07,1.4083026401043106,1.4094894568581562,1.4149999999999998,1.4089172008637425,1.4156027429995537,1.383418748612993,1.4274404004970074
Piemonte,2020-10-08,1.3916081830984803,1.388888783590048,1.385,1.3914206287717337,1.3956428262008722,1.3516819117846341,1.3959952743696924
Piemonte,2020-10-09,1.3742215552498462,1.3703576526768924,1.365,1.3608756993006725,1.3665696874552598,1.3420313151203709,1.3847362790475621
Piemonte,2020-10-10,1.3536476573938,1.3509919830718715,1.345,1.3396390117993038,1.3437810593188082,1.3353069139678644,1.3743278060354647
Piemonte,2020-10-11,1.3324507413573674,1.3313452601149565,1.325,1.320853016143688,1.3255513873990932,1.310979307806758,1.349636590971456
Piemonte,2020-10-12,1.3088887228133825,1.308588929435408,1.285,1.2742365275489167,1.2802047349263976,1.2748741252458688,1.3241244567184618
Piemonte,2020-10-13,1.2826440224908875,1.2770405234128352,1.265,1.2652651336227863,1.2695915390712091,1.2584818382005192,1.3041061190988184
Piemonte,2020-10-14,1.2594507644728279,1.2576286604787166,1.2349999999999999,1.2348018011865478,1.2391971743371208,1.2343954293056005,1.2733443399220934
Piemonte,2020-10-15,1.2361531935621435,1.2331021779072158,1.2149999999999999,1.2131841449150096,1.2163350663517527,1.21080118850223,1.2498036055305524
Piemonte,2020-10-16,1.2111326154789575,1.2120812248524864,1.2149999999999999,1.2124087657046227,1.2176649289181618,1.1727956975408755,1.2190229414581404
Piemonte,2020-10-17,1.1875460580942727,1.187031716565214,1.1949999999999998,1.1894668629358964,1.1961444212152936,1.154420471490212,1.2008009501332688
Piemonte,2020-10-18,1.1634705259875902,1.1625508883445517,1.155,1.1867021690598962,1.1926486800640652,1.1470935969071712,1.1926486800640652
Piemonte,2020-10-19,1.1388942123233916,1.1388982922794106,1.135,1.125527732041355,1.1314337527158327,1.1223501860706044,1.1620139228026898
Piemonte,2020-10-20,1.1134711831963415,1.1142360027459157,1.115,1.1059778403903562,1.1111006319546113,1.1059778403903562,1.1415270461414817
Piemonte,2020-10-21,1.0881919956901709,1.0904767995382423,1.095,1.0747218715342226,1.0794067264253706,1.0726278569620034,1.1090400198769481
Piemonte,2020-10-22,1.063478916724441,1.0649013525251185,1.075,1.0702405418687215,1.0739831967710856,1.0403556779776304,1.0748378507423382
Piemonte,2020-10-23,1.0406544362736003,1.0397384007742634,1.045,1.039342882275849,1.042943749505099,1.0107141019485402,1.0463895575809792
Piemonte,2020-10-24,1.0195046964209,1.0155941296346476,1.015,1.0122298969299437,1.0158970655189328,0.9924092829478061,1.0262471614977229
Piemonte,2020-10-25,0.9969330015568748,0.9954576999580893,0.985,0.9938188076658983,0.9988997337337983,0.9764794737974288,1.0085213121228496
Piemonte,2020-10-26,0.9768590678913135,0.9759107828023519,0.965,0.983840720407755,0.9880382243252501,0.959631759434748,0.9893641042399384
Piemonte,2020-10-27,0.9557794509065032,0.9558952559329938,0.9450000000000001,0.9417379486894979,0.9457164129399492,0.9365591259781623,0.9683440979542468
Piemonte,2020-10-28,0.9345163260889227,0.9353083589548579,0.925,0.9365755070620265,0.9418115703346951,0.910353136245813,0.9418115703346951
Piemonte,2020-10-29,0.9151720066809027,0.9153114923608019,0.905,0.9206343938511476,0.924745695818417,0.8993968514093037,0.9308726162564513
Piemonte,2020-10-30,0.8972366756311286,0.8956367127256192,0.885,0.8943373906375375,0.8975242875245875,0.8814340676645109,0.9163761375683557
Piemonte,2020-10-31,0.8819303378224864,0.882148527180699,0.885,0.8850264547275236,0.8882816088930088,0.8525723461251425,0.8882816088930088
Piemonte,2020-11-01,0.866723963945214,0.8650446866933725,0.855,0.8525082128501835,0.8559341621046129,0.8525082128501835,0.8847028770306128
Piemonte,2020-11-02,0.8530805686985933,0.852538642927854,0.8350000000000001,0.8354568638138647,0.8391578608191135,0.8304085194009501,0.8631563535110265
Piemonte,2020-11-03,0.8399951263852437,0.8424488467462903,0.845,0.8425900221396608,0.8454942223107561,0.8340804790258635,0.8640275650428881
Piemonte,2020-11-04,0.8292301966679325,0.8298549419814113,0.8250000000000001,0.8263549301348541,0.8290657444189358,0.8230627992528265,0.8496903465249102
Piemonte,2020-11-05,0.8212247578550448,0.822218919375771,0.8350000000000001,0.8323189744163013,0.8350597389500365,0.8085128736433271,0.835398902508685
Piemonte,2020-11-06,0.8131552817231865,0.8133508569233804,0.8150000000000001,0.812292256428786,0.8157949162574805,0.7970244012069138,0.8263285206251048
Piemonte,2020-11-07,0.8070082811220418,0.8047095144087693,0.795,0.7908958628243092,0.7944171030833338,0.7908958628243092,0.819545103388175
Piemonte,2020-11-08,0.8025196737805027,0.7996426512780609,0.795,0.7912448820329092,0.79506530268003,0.7920080681401326,0.8246544990553242
Piemonte,2020-11-09,0.8012021277214081,0.8008243129012487,0.805,0.7985238298818782,0.801704803052562,0.7744249307434132,0.8071917587862513
Piemonte,2020-11-10,0.8017008742599092,0.8007626565758252,0.795,0.7967881245494832,0.8004102247399825,0.7844917113154085,0.816139713497699
Piemonte,2020-11-11,0.8035820124514387,0.8015937196122946,0.795,0.7972293081735794,0.800154639229626,0.7925885981069482,0.8197678245288372
Piemonte,2020-11-12,0.8046368320689781,0.8041296694450939,0.805,0.806902807891588,0.8096453535876028,0.7893395527230868,0.8137482213785049
Piemonte,2020-11-13,0.8075054060337599,0.809114963955609,0.8150000000000001,0.8150807133069623,0.8179427791561366,0.7901734696380713,0.8179427791561366
Piemonte,2020-11-14,0.8109768864487272,0.808624549250138,0.805,0.7972426401084044,0.8009675753072194,0.7895620276491081,0.8188055411775612
Piemonte,2020-11-15,0.8148424080819181,0.8130415601367931,0.8250000000000001,0.8048205225748126,0.8083246108110027,0.7985025580032361,0.8252446940238074
Piemonte,2020-11-16,0.8238659357128879,0.8236259294634338,0.8250000000000001,0.8059964728154285,0.8096156385198368,0.8059964728154285,0.8367977453373407
Piemonte,2020-11-17,0.833822572686734,0.8321866789226582,0.8250000000000001,0.8430057986640794,0.8455561369107926,0.8192975392645208,0.8455561369107926
Piemonte,2020-11-18,0.843239336765688,0.8415177563491723,0.845,0.8455267192915028,0.8494401265052178,0.8194600697348596,0.8494401265052178
Piemonte,2020-11-19,0.85464378022493,0.8536528116186703,0.855,0.849788983123019,0.8531543037417735,0.849788983123019,0.883652377584755
Piemonte,2020-11-20,0.8682941312181074,0.8682896296405551,0.875,0.8587814425157163,0.8635992142538271,0.8587814425157163,0.891551297978828
Piemonte,2020-11-21,0.8812594268111873,0.8781432985276714,0.875,0.8719707548436096,0.8756526448823119,0.8631993730089048,0.8981742590924265
Piemonte,2020-11-22,0.894843494122771,0.8946967447603287,0.885,0.882549964278634,0.8861477279574776,0.8820288082027967,0.9172982107146166
Piemonte,2020-11-23,0.9090923267750947,0.9085126546122729,0.905,0.9079435364377317,0.9114677151884798,0.8844183272993201,0.9191853486877967
Piemonte,2020-11-24,0.9244845028204443,0.9239563317547619,0.925,0.9219096144713668,0.9264777241341094,0.9093285846289513,0.9459983863137493
Piemonte,2020-11-25,0.9428730606909616,0.9401650174603317,0.935,0.9252804696552474,0.9294549064536206,0.9252804696552474,0.9577107836547851
Piemonte,2020-11-26,0.9617945145498457,0.9601615838636737,0.9450000000000001,0.9735686843180982,0.9779532088378898,0.9425337247383819,0.9748299818719797
Piemonte,2020-11-27,0.9812923697890833,0.9813900780964832,0.985,0.9923494484623447,0.9970793623803682,0.9627859167430304,0.9970793623803682
Piemonte,2020-11-28,0.9979528340871998,0.9951630466785646,0.985,0.9824429305292787,0.9864902917276612,0.9746911379257852,1.0121203791909819
Piemonte,2020-11-29,1.015433149914975,1.014394962978323,1.025,1.026827951160108,1.030768015699806,0.9973620447409887,1.0346572790643236
Piemonte,2020-11-30,1.0311045399559504,1.029549906111169,1.025,1.0385429189784199,1.0436923970409349,1.015762625489597,1.0546458434217736
Piemonte,2020-12-01,1.0501350472491477,1.0487160176382517,1.065,1.0633130396582575,1.0685957433120996,1.0365081298796266,1.079650804162628
Piemonte,2020-12-02,1.067321386916814,1.0670148739009746,1.045,1.068572275938711,1.0737704861399615,1.044422947132963,1.0845450829022054
Piemonte,2020-12-03,1.083039302885569,1.0828689056880125,1.095,1.0940255328906685,1.0972950750321575,1.0602502423790998,1.0972950750321575
Piemonte,2020-12-04,1.0976823569143384,1.0948933164961616,1.095,1.0892959929891757,1.0932665429542856,1.0781613309419762,1.1137918732720191
Piemonte,2020-12-05,1.113178253583365,1.1129267541036811,1.095,1.0894857328503962,1.0958849088434235,1.09336059404459,1.1380711988150891
Piemonte,2020-12-06,1.1257672753932169,1.123644907261284,1.115,1.1322139234381021,1.136684223371781,1.0983642537158989,1.138426151339888
Piemonte,2020-12-07,1.1346442279190805,1.1313126008558554,1.125,1.1287843372213024,1.1319659455511908,1.1095215848410078,1.1517111182725805
Piemonte,2020-12-08,1.1409361983542583,1.1402542764456145,1.125,1.127541036931865,1.1339734788507694,1.1248071729856672,1.167387231030422
Piemonte,2020-12-09,1.143566622112803,1.1423706533980371,1.145,1.138330383080938,1.1431778154845034,1.1230580126685508,1.1704986723934678
Piemonte,2020-12-10,1.1426018958556678,1.140714983723158,1.135,1.1495319152693178,1.1544457541600526,1.1125521606120976,1.1544457541600526
Piemonte,2020-12-11,1.1413030970293143,1.1405775279374089,1.135,1.1339887790802063,1.1394272938771304,1.1130111623932144,1.1540312478338717
Piemonte,2020-12-12,1.1326113194162042,1.1310103031816325,1.135,1.1297302934106976,1.1346703046764628,1.1030140570516744,1.1434937470001432
Piemonte,2020-12-13,1.1243108733246197,1.122114752114821,1.125,1.1218576515519831,1.125992819331818,1.0962926213998274,1.1339887353603455
Piemonte,2020-12-14,1.1115295980814865,1.1088070120508196,1.105,1.1126336198301627,1.1179786979876287,1.0896367403853304,1.1256595563593894
Piemonte,2020-12-15,1.0979858843369001,1.0978242225867008,1.105,1.1061820450309934,1.1100169342866812,1.071831163794913,1.1082747926367351
Piemonte,2020-12-16,1.0808270432192773,1.0815664965218073,1.095,1.079791568893543,1.0849209248724712,1.0599643983101952,1.0985505868886152
Piemonte,2020-12-17,1.0616007646668661,1.0578171222346175,1.045,1.074842984509261,1.0793348881398417,1.0401415907833964,1.0793348881398417
Piemonte,2020-12-18,1.039647103057974,1.0404872375261298,1.045,1.0460418350634169,1.0500607320265392,1.0239358204976345,1.0602330441000838
Piemonte,2020-12-19,1.0162823617988248,1.0148438909795385,1.015,0.9879645158638036,0.9932705061751699,0.9879645158638036,1.0291094950643014
Piemonte,2020-12-20,0.9908210427588237,0.9901101693935489,0.975,0.9701982669849383,0.9759955902670818,0.9667365064997614,1.007494751777359
Piemonte,2020-12-21,0.9637731162143871,0.967070009813509,0.965,0.9676024648996995,0.97136453858676,0.9482784049235393,0.9860437459872424
Piemonte,2020-12-22,0.9380390630426884,0.9387054102217932,0.9450000000000001,0.9407453897444218,0.9451622980115979,0.9181226539703631,0.9531280467554766
Piemonte,2020-12-23,0.9115554217668824,0.9089216135522371,0.905,0.9065491694178878,0.9108964085506676,0.8933959034466392,0.9285879956150587
Piemonte,2020-12-24,0.8842906387610433,0.8839513847024784,0.885,0.8859883273531943,0.8902021636053041,0.8684447612184594,0.8988047293512301
Piemonte,2020-12-25,0.8567146029942887,0.8545749859830447,0.845,0.8471712395507703,0.852174247140097,0.8278745341051744,0.862153315059501
